label,label_name,new_device,unusual_location,impossible_travel,used_vpn,credentials_breached,failed_logins,beneficiary_age_min,amount,amount_fraction
0,legit,0,0,0,0,0,0,1042.12,94950.45,0.6825
1,fraud,1,0,1,0,1,0,10.99,112136.82,0.6636
0,legit,0,0,0,0,1,0,9147.95,6113.71,0.1038
1,fraud,1,1,1,1,1,2,50.09,70569.66,0.6151
0,legit,0,0,0,0,0,0,1333.53,11870.3,0.1857
1,fraud,1,1,0,0,1,2,9.3,13273.63,0.2697
0,legit,1,0,0,1,1,0,24701.55,17698.82,0.6928
1,fraud,1,1,0,0,1,0,38.41,92906.24,0.8844
0,legit,0,0,0,0,0,0,20143.27,31948.21,0.1601
1,fraud,1,0,0,1,1,0,1012.01,48900.4,0.4232
0,legit,0,0,0,0,0,0,41816.25,2198.56,0.0374
1,fraud,1,1,0,1,0,0,439.84,59561.15,0.6206
0,legit,0,0,0,0,0,0,33713.63,14911.05,0.1154
1,fraud,1,1,1,1,1,1,51.38,60475.43,0.7961
0,legit,0,1,0,0,0,0,1217.87,11546.75,0.1346
1,fraud,1,1,0,1,1,0,23.17,78932.84,0.7715
0,legit,0,1,0,0,0,0,24918.1,62573.42,0.592
1,fraud,1,0,1,0,1,1,147.76,74186.33,0.4985
0,legit,0,0,0,0,0,0,42549.31,11276.43,0.0695
1,fraud,1,0,0,0,1,3,112.91,31243.3,0.9012
0,legit,0,0,0,0,0,0,33767.76,125024.6,0.6759
1,fraud,1,0,1,0,0,1,16.05,115321.35,0.6431
0,legit,0,0,0,0,0,0,619.66,4494.54,0.0576
1,fraud,1,0,0,1,1,1,816.48,75940.47,0.5643
0,legit,0,0,0,0,0,0,38020.0,10017.47,0.0717
1,fraud,0,0,1,1,0,0,57.27,15562.32,0.145
0,legit,0,0,0,0,0,1,42945.01,5912.53,0.0401
1,fraud,1,1,0,0,1,0,50.88,98664.67,0.759
0,legit,0,0,0,0,0,0,1290.57,14121.23,0.2375
1,fraud,1,1,1,0,1,0,827.04,38746.55,0.9315
0,legit,0,0,1,0,0,0,8359.54,31.56,0.0009
1,fraud,1,1,0,0,1,0,34.61,63289.97,0.658
0,legit,1,0,0,0,0,0,536.91,20876.01,0.1601
1,fraud,1,1,1,1,0,2,677.61,3438.08,0.0974
0,legit,0,0,0,0,0,0,507.39,82510.19,0.5998
1,fraud,0,0,0,0,1,3,1618.17,112309.31,0.8894
0,legit,1,0,0,0,0,0,37203.41,837.73,0.0186
1,fraud,0,0,0,1,1,1,413.19,9141.64,0.2102
0,legit,1,0,0,0,0,1,41355.11,658.73,0.0044
1,fraud,1,1,1,0,1,1,84.66,86143.12,0.9801
0,legit,0,0,0,0,0,0,30435.5,12033.63,0.0772
1,fraud,1,1,0,1,0,1,3.15,11589.18,0.0727
0,legit,0,0,0,0,0,0,17645.52,7088.18,0.2176
1,fraud,1,1,0,0,0,0,1021.76,100813.89,0.6345
0,legit,0,0,0,0,0,0,998.72,18384.14,0.3818
1,fraud,1,1,0,1,1,0,1037.37,103168.11,0.9086
0,legit,0,0,0,0,0,0,650.18,21919.67,0.1197
1,fraud,1,1,0,0,0,1,5130.97,100568.05,0.5273
0,legit,0,0,0,0,1,0,24462.99,19841.99,0.1756
1,fraud,1,1,1,0,1,0,927.47,16770.51,0.4825
0,legit,0,0,0,0,0,0,30503.03,24139.54,0.2273
1,fraud,1,1,0,0,0,1,1.15,26826.27,0.4709
0,legit,0,0,0,0,0,0,1228.1,3255.63,0.0181
1,fraud,1,1,1,1,0,1,11.92,28232.05,0.274
0,legit,1,1,0,0,0,0,5444.17,19132.59,0.2883
1,fraud,1,0,1,0,1,0,17.86,41586.81,0.7433
0,legit,0,0,0,0,0,0,590.45,7709.91,0.0727
1,fraud,1,1,0,0,1,0,558.16,60442.47,0.821
0,legit,0,1,1,0,0,0,423.22,703.31,0.0133
1,fraud,1,0,0,0,0,0,1388.58,126503.21,0.944
0,legit,0,0,0,0,0,0,1319.28,17820.2,0.3084
1,fraud,1,0,0,0,1,0,399.08,1698.66,0.0651
0,legit,0,0,0,0,0,0,821.91,58877.66,0.6012
1,fraud,1,1,0,1,1,0,656.54,121388.48,0.6299
0,legit,0,0,0,0,0,0,1183.74,25398.54,0.1964
1,fraud,1,0,1,0,0,0,423.92,26797.66,0.43
0,legit,1,0,0,1,1,0,40206.33,16221.51,0.154
1,fraud,0,1,0,0,0,1,2882.39,96213.01,0.6921
0,legit,0,0,0,0,0,0,65.45,380.28,0.0048
1,fraud,1,1,0,1,0,2,2968.18,25612.96,0.514
0,legit,0,0,0,0,0,0,440.81,30871.33,0.2129
1,fraud,0,0,1,1,0,2,57.73,17602.55,0.1011
0,legit,0,0,0,0,0,0,26530.52,45254.4,0.6746
1,fraud,1,1,1,0,0,3,20.12,72385.7,0.8007
0,legit,0,0,0,0,0,0,1237.57,29840.44,0.263
1,fraud,0,1,1,1,0,1,12.05,75159.48,0.5399
0,legit,0,1,1,0,0,0,8447.45,56056.38,0.3726
1,fraud,1,1,0,1,1,1,11.98,38093.83,0.4701
0,legit,0,0,0,0,0,0,320.73,27977.98,0.6371
1,fraud,1,1,0,0,1,2,1226.09,14386.58,0.2633
0,legit,0,0,0,0,0,0,852.38,38802.39,0.304
1,fraud,1,1,0,1,1,0,1114.0,80138.54,0.606
0,legit,0,0,0,1,0,0,26134.78,61213.07,0.3325
1,fraud,1,1,0,1,1,1,15.54,82184.37,0.4332
0,legit,1,0,0,0,1,0,26409.35,92457.91,0.4668
1,fraud,1,1,1,0,1,0,51.83,98781.85,0.8259
0,legit,0,0,0,1,0,0,1071.3,13315.99,0.2531
1,fraud,1,1,0,0,1,1,52.51,116765.23,0.6054
0,legit,0,0,0,0,0,0,652.55,39823.04,0.4814
1,fraud,1,1,0,0,1,1,27.92,52298.12,0.8863
0,legit,1,1,0,0,0,0,6516.35,4913.89,0.0313
1,fraud,1,1,0,0,0,1,37.24,94776.72,0.6812
0,legit,0,0,0,0,1,0,1137.78,39501.26,0.3987
1,fraud,1,1,1,1,1,0,14.03,61374.12,0.4975
0,legit,1,0,0,0,0,1,481.02,10360.09,0.0599
1,fraud,1,1,0,1,1,0,433.01,9326.52,0.0966
0,legit,1,0,0,1,0,0,34416.3,8479.68,0.1133
1,fraud,0,0,1,0,1,0,33.92,68682.3,0.8287
0,legit,0,0,0,0,0,0,160.64,34681.8,0.1917
1,fraud,1,0,1,0,1,1,1436.92,39449.3,0.5193
0,legit,0,0,0,0,1,0,1303.61,154.06,0.0014
1,fraud,1,0,1,0,1,0,167.87,9726.0,0.0734
0,legit,0,1,0,0,0,0,2654.57,5146.0,0.0656
1,fraud,1,0,0,0,0,2,20.84,44115.16,0.7697
0,legit,0,0,0,0,0,0,5346.23,2637.82,0.0152
1,fraud,1,1,0,0,1,0,26.79,29591.49,0.6177
0,legit,0,0,0,0,1,0,39637.88,1249.57,0.0338
1,fraud,1,0,0,1,1,0,53.88,9915.83,0.2986
0,legit,0,0,0,0,0,0,29150.5,354.05,0.0149
1,fraud,1,1,1,1,1,0,7.7,59370.1,0.7923
0,legit,0,0,0,0,0,0,24210.32,68419.3,0.3449
1,fraud,0,0,0,0,1,0,1889.24,40052.05,0.2713
0,legit,0,0,0,0,0,0,728.92,16772.37,0.1503
1,fraud,1,0,1,1,1,0,781.57,12272.76,0.6034
0,legit,0,0,1,1,0,0,22.04,4349.15,0.0344
1,fraud,1,1,0,0,1,0,50.67,93742.18,0.7154
0,legit,1,0,0,1,0,0,434.14,76024.72,0.4333
1,fraud,1,0,0,1,0,0,49.95,123135.7,0.6342
0,legit,0,0,0,0,1,0,8409.81,2163.01,0.0537
1,fraud,1,0,1,0,1,0,1163.35,7443.85,0.1924
0,legit,0,0,0,0,0,0,1433.68,7959.98,0.051
1,fraud,1,1,1,0,1,1,5134.77,41970.8,0.2483
0,legit,0,0,0,0,0,0,14753.11,44952.46,0.3062
1,fraud,1,0,1,0,0,1,44.15,159515.97,0.8262
0,legit,0,0,0,0,0,1,11754.09,14371.4,0.3251
1,fraud,1,1,0,0,0,0,4.95,70286.59,0.7563
0,legit,0,0,0,0,0,1,27212.25,15828.13,0.1696
1,fraud,1,1,0,1,1,1,979.45,96021.97,0.4825
0,legit,1,0,0,0,0,0,1146.5,16767.27,0.1129
1,fraud,1,1,0,0,1,0,51.64,52285.74,0.8661
0,legit,0,0,0,0,1,0,38665.49,61927.77,0.5329
1,fraud,1,1,1,0,1,2,1754.21,149638.96,0.8088
0,legit,0,0,0,0,0,0,365.84,21737.54,0.5799
1,fraud,1,1,0,1,1,0,387.07,60272.23,0.79
0,legit,1,0,0,0,1,1,144.28,460.37,0.0054
1,fraud,1,1,0,1,1,0,51.0,57061.47,0.5362
0,legit,0,0,0,1,1,2,79.34,215.98,0.0014
1,fraud,0,1,0,1,1,1,294.92,26570.13,0.5954
0,legit,0,0,0,0,0,0,23822.3,9381.14,0.0718
1,fraud,1,1,1,1,1,0,3827.06,17439.58,0.5109
0,legit,0,0,0,0,0,0,36878.87,3440.59,0.0189
1,fraud,1,1,1,1,1,0,1450.51,44529.4,0.9919
0,legit,0,0,0,0,0,0,16663.23,5404.91,0.1314
1,fraud,1,1,1,0,0,1,1220.7,174376.04,0.9426
0,legit,0,0,0,1,0,0,623.97,12444.13,0.0628
1,fraud,1,1,0,0,1,1,2161.84,108369.92,0.8845
0,legit,0,0,0,0,0,0,24401.59,327.76,0.016
1,fraud,0,0,0,0,0,2,680.01,113776.55,0.6836
0,legit,0,0,0,0,1,0,256.89,7576.31,0.0497
1,fraud,1,1,0,1,0,3,3193.56,87293.8,0.8174
0,legit,0,0,0,0,0,0,505.49,18069.35,0.1286
1,fraud,1,0,1,0,0,0,435.02,118446.9,0.6967
0,legit,0,0,0,0,0,0,40863.78,28115.23,0.1843
1,fraud,1,1,0,1,1,2,22.63,86568.99,0.6453
0,legit,0,0,0,1,0,0,12472.87,5516.44,0.0432
1,fraud,1,1,0,0,1,2,2541.13,84677.42,0.6145
0,legit,0,0,0,1,0,0,32012.38,6991.49,0.0487
1,fraud,0,0,1,1,1,1,36.72,5595.76,0.2612
0,legit,0,0,0,0,0,0,1196.71,3584.49,0.0582
1,fraud,1,1,0,0,1,2,841.11,59762.86,0.522
0,legit,1,0,0,0,0,0,32110.79,9212.5,0.157
1,fraud,1,0,1,1,1,0,2098.89,2852.44,0.1249
0,legit,1,1,0,0,0,0,33564.35,17607.6,0.0962
1,fraud,1,1,1,1,1,0,1559.44,97087.81,0.7559
0,legit,0,0,0,0,0,0,889.85,21996.35,0.1977
1,fraud,1,1,0,0,1,0,1158.61,126431.82,0.7882
0,legit,0,0,0,0,0,0,231.47,2621.14,0.0818
1,fraud,1,1,0,1,1,0,3619.19,22372.1,0.6193
0,legit,0,0,0,0,0,0,30637.46,1120.6,0.0211
1,fraud,1,0,0,0,0,3,2.03,128096.42,0.8606
0,legit,1,0,0,0,0,0,22537.21,20676.91,0.116
1,fraud,1,1,1,0,1,2,361.05,38560.42,0.5353
0,legit,1,0,0,0,0,0,13702.12,22834.59,0.1265
1,fraud,1,1,1,1,1,2,4067.34,14612.59,0.6405
0,legit,0,0,0,1,0,0,1119.84,72426.79,0.5572
1,fraud,1,1,0,1,1,0,577.01,118970.09,0.6014
0,legit,0,0,0,0,1,0,1255.24,2035.74,0.0145
1,fraud,1,1,0,1,0,1,38.6,15590.1,0.0894
0,legit,0,0,0,0,0,0,1139.77,25157.57,0.2321
1,fraud,0,1,0,1,1,0,10.26,105484.53,0.9015
0,legit,0,0,0,0,0,0,1235.84,7901.79,0.1206
1,fraud,1,1,0,0,1,0,4810.64,87224.89,0.6046
0,legit,0,1,0,1,0,0,18973.57,1801.96,0.033
1,fraud,1,1,0,0,0,0,58.49,94268.35,0.8663
0,legit,0,1,0,0,0,0,26247.12,668.9,0.0176
1,fraud,1,0,1,0,1,0,56.44,14619.18,0.6043
0,legit,0,0,0,0,0,0,493.37,14125.7,0.336
1,fraud,1,1,0,1,1,0,12.7,40480.49,0.9826
0,legit,0,0,0,1,0,0,32648.99,16934.12,0.5616
1,fraud,1,0,0,0,1,1,1086.44,8308.3,0.1127
0,legit,0,0,0,1,0,0,5671.7,120535.83,0.6027
1,fraud,1,1,1,0,1,0,4463.96,26105.97,0.1802
0,legit,0,0,0,1,0,0,10692.9,3239.65,0.1328
1,fraud,0,1,1,0,0,2,4929.11,100392.79,0.6265
0,legit,0,0,0,0,0,0,21005.24,51383.05,0.4124
1,fraud,0,0,1,1,0,2,35.12,35219.25,0.5041
0,legit,0,0,0,0,0,0,1300.49,38699.85,0.2385
1,fraud,1,1,0,1,1,2,3446.35,17666.7,0.165
0,legit,0,0,0,0,0,0,22423.97,31453.09,0.2401
1,fraud,1,1,1,1,0,1,1717.29,76707.84,0.881
0,legit,0,0,0,0,0,1,1714.33,5520.06,0.0422
1,fraud,1,1,1,1,1,2,34.55,14698.42,0.6996
0,legit,1,0,0,0,0,0,22167.42,1156.63,0.0289
1,fraud,1,1,0,1,1,2,47.34,12832.23,0.2465
0,legit,0,0,0,0,0,0,1937.98,14746.6,0.1197
1,fraud,1,0,0,0,1,3,5539.8,85308.9,0.533
0,legit,0,1,0,0,0,0,32068.53,1231.14,0.0162
1,fraud,1,1,1,1,1,1,2219.66,35128.99,0.4451
0,legit,0,0,0,0,0,1,6119.31,8446.48,0.0772
1,fraud,1,0,0,0,0,1,19.62,24551.65,0.2904
0,legit,0,1,0,0,0,0,12492.22,3235.52,0.1126
1,fraud,1,0,1,0,1,1,50.71,21363.59,0.9771
0,legit,1,0,0,0,1,0,184.51,91622.44,0.5308
1,fraud,1,1,0,0,0,0,353.32,30830.4,0.514
0,legit,0,0,0,0,0,0,68.2,17064.64,0.1435
1,fraud,1,0,0,0,0,1,2406.25,102308.77,0.6171
0,legit,0,0,0,0,0,0,24789.12,91681.59,0.6829
1,fraud,1,1,0,1,0,2,52.74,10679.52,0.1576
0,legit,0,0,0,1,0,1,979.87,18119.89,0.4376
1,fraud,1,1,0,1,1,0,406.01,180586.09,0.9712
0,legit,0,0,0,0,0,0,22227.68,5013.64,0.0279
1,fraud,1,1,0,0,0,1,958.58,58225.36,0.443
0,legit,0,0,0,0,0,0,38774.42,3729.77,0.0418
1,fraud,1,1,0,1,1,0,3262.04,86061.22,0.869
0,legit,1,0,0,0,1,0,170.39,14485.26,0.6452
1,fraud,1,1,0,0,1,0,4757.44,20336.16,0.202
0,legit,0,0,0,0,0,0,872.39,2578.89,0.0364
1,fraud,1,1,1,1,0,2,848.45,30746.37,0.6903
0,legit,0,0,0,0,0,0,1181.33,2517.42,0.0428
1,fraud,1,1,0,1,1,3,515.08,10754.54,0.2856
0,legit,0,0,0,1,0,0,26623.86,4810.05,0.0634
1,fraud,1,0,0,1,1,2,102.26,35298.85,0.8561
0,legit,1,0,0,0,0,0,1102.74,39008.24,0.2031
1,fraud,1,0,1,1,1,1,8.06,7606.64,0.0628
0,legit,0,0,0,0,0,0,21592.79,11762.63,0.0924
1,fraud,0,1,0,1,0,1,13.99,120780.7,0.8724
0,legit,0,0,0,0,0,0,4671.91,4389.86,0.1314
1,fraud,1,1,0,1,0,3,1077.36,104376.21,0.976
0,legit,0,0,0,1,0,1,26978.24,17148.32,0.1006
1,fraud,1,1,0,1,0,0,3976.0,157218.57,0.8349
0,legit,0,0,0,0,0,0,4257.42,283.58,0.011
1,fraud,1,1,0,1,1,2,187.81,25376.51,0.762
0,legit,0,0,0,0,0,0,4994.63,2959.21,0.0716
1,fraud,1,0,0,0,1,1,974.04,4913.3,0.1372
0,legit,0,0,0,0,0,0,837.2,59074.18,0.36
1,fraud,1,1,0,0,1,2,573.39,19097.09,0.134
0,legit,0,0,0,0,0,0,37679.97,12172.79,0.0898
1,fraud,1,1,0,1,1,2,4505.96,62100.56,0.9768
0,legit,0,0,0,0,0,0,3233.5,12901.56,0.0845
1,fraud,1,1,1,0,1,1,911.99,120957.08,0.875
0,legit,0,0,0,0,0,0,11.22,49115.13,0.57
1,fraud,1,1,1,0,1,1,881.73,60803.79,0.8762
0,legit,0,0,0,0,0,0,36085.03,5194.82,0.0271
1,fraud,1,1,0,0,0,1,35.94,53574.09,0.6226
0,legit,0,0,0,0,0,0,36639.15,98508.7,0.4976
1,fraud,0,1,1,1,0,2,39.74,49986.52,0.6677
0,legit,0,0,0,0,0,0,13941.89,160.06,0.0072
1,fraud,1,0,0,1,0,0,709.28,43960.1,0.977
0,legit,0,0,0,0,0,0,34801.83,691.69,0.0035
1,fraud,1,1,0,0,1,1,36.99,73801.14,0.7819
0,legit,1,1,0,0,0,0,3130.05,10711.77,0.0656
1,fraud,1,1,0,0,1,1,5116.26,129883.89,0.7178
0,legit,0,0,0,0,0,1,39676.09,13255.8,0.074
1,fraud,1,1,1,1,1,1,213.6,113073.86,0.6377
0,legit,0,0,0,0,0,0,6176.94,20294.06,0.1047
1,fraud,1,1,1,0,1,0,1341.66,51466.96,0.7656
0,legit,0,0,0,0,0,0,22376.12,4778.1,0.1908
1,fraud,1,1,1,1,1,1,4749.14,8713.13,0.096
0,legit,0,0,0,0,0,0,226.11,642.19,0.0153
1,fraud,1,1,1,1,1,1,52.4,113343.33,0.8611
0,legit,0,0,0,0,0,0,312.73,9611.9,0.0961
1,fraud,1,1,1,0,0,2,1522.36,29103.8,0.1632
0,legit,0,0,0,0,1,0,8.02,669.22,0.0109
1,fraud,1,1,0,0,0,2,14.44,20967.99,0.1187
0,legit,0,0,0,0,1,0,1539.08,107.84,0.001
1,fraud,1,1,1,1,0,1,918.44,48063.86,0.6142
0,legit,0,0,0,0,0,1,807.74,17435.31,0.1577
1,fraud,1,1,1,1,1,3,59.08,57492.34,0.4872
0,legit,0,0,0,0,0,0,28982.27,10992.03,0.0551
1,fraud,0,0,0,0,1,1,37.17,121604.04,0.7211
0,legit,0,0,0,0,1,0,1707.8,7685.89,0.0725
1,fraud,1,1,0,1,0,0,3678.02,179816.01,0.9238
0,legit,0,0,0,0,0,0,693.53,3516.99,0.0301
1,fraud,1,1,0,0,1,0,804.96,48583.97,0.2668
0,legit,0,0,0,1,0,0,37503.82,10491.44,0.0587
1,fraud,0,1,1,1,0,2,1203.57,71777.55,0.5006
0,legit,0,0,1,0,0,0,11337.61,9578.17,0.1765
1,fraud,1,1,0,0,1,0,25.52,33305.25,0.6998
0,legit,0,0,0,1,0,0,1059.17,16653.38,0.1266
1,fraud,1,1,1,0,1,0,5707.45,64586.17,0.5752
0,legit,0,0,0,0,0,0,503.73,8225.09,0.3948
1,fraud,1,1,0,1,0,3,22.14,20950.91,0.1408
0,legit,0,0,0,0,0,0,415.65,58950.23,0.49
1,fraud,1,1,1,1,1,1,175.99,6036.5,0.0781
0,legit,0,0,0,0,0,0,34859.35,10991.94,0.1811
1,fraud,1,0,0,1,0,2,7.75,63765.99,0.7692
0,legit,1,0,0,0,0,0,39574.43,20818.67,0.2491
1,fraud,1,0,0,1,0,1,3969.67,124275.84,0.7638
0,legit,0,0,0,1,0,0,23154.76,81103.37,0.4303
1,fraud,1,1,1,0,1,1,8.64,13657.75,0.1547
0,legit,0,0,0,0,0,0,9418.07,4838.21,0.1088
1,fraud,1,1,0,1,0,1,4739.21,159221.56,0.8866
0,legit,0,0,0,0,0,0,1187.65,6444.81,0.1153
1,fraud,1,1,0,0,0,3,1798.53,73754.47,0.8067
0,legit,0,1,0,0,0,0,18998.6,12891.47,0.0667
1,fraud,1,1,0,1,1,0,2628.92,185393.37,0.9292
0,legit,0,1,0,0,0,0,41060.09,14194.45,0.1192
1,fraud,1,1,1,0,1,1,5358.25,152762.75,0.9438
0,legit,0,0,0,1,0,0,17712.9,115449.37,0.6966
1,fraud,1,1,0,1,1,0,7.62,62366.0,0.4232
0,legit,0,1,0,0,0,0,6065.94,29891.39,0.1662
1,fraud,1,1,0,0,1,0,262.49,109705.94,0.9329
0,legit,0,0,0,0,0,0,15674.07,4352.41,0.0934
1,fraud,1,1,0,0,1,3,10.79,70160.62,0.5661
0,legit,0,0,0,0,0,0,25660.19,9138.6,0.1174
1,fraud,1,1,0,0,1,0,1009.08,61982.11,0.4973
0,legit,0,0,0,0,0,0,1272.07,34552.97,0.2323
1,fraud,1,1,1,0,1,2,14.6,122461.83,0.7167
0,legit,0,0,0,0,0,0,41501.07,18026.89,0.1059
1,fraud,1,0,0,0,0,2,4606.87,33227.65,0.6342
0,legit,0,0,0,0,0,0,63.91,5839.13,0.1342
1,fraud,1,1,1,1,0,1,27.02,31377.17,0.2358
0,legit,0,0,0,1,0,0,32274.49,8165.41,0.0678
1,fraud,1,1,1,1,0,1,5551.72,94435.49,0.9361
0,legit,1,0,0,0,0,0,24616.8,687.67,0.0056
1,fraud,1,1,1,0,0,0,58.09,13375.41,0.2898
0,legit,0,0,0,0,0,0,42296.16,5862.82,0.0425
1,fraud,1,1,1,1,0,0,4070.82,78935.0,0.7299
0,legit,0,0,0,0,1,0,40662.88,12544.76,0.1968
1,fraud,1,1,0,0,0,0,21.12,5296.8,0.0589
0,legit,0,0,0,0,0,0,23280.95,27277.9,0.2078
1,fraud,1,0,0,1,1,1,66.77,21813.91,0.204
0,legit,0,0,0,0,0,0,31987.81,38657.21,0.3707
1,fraud,1,1,1,1,1,0,845.32,33181.79,0.5705
0,legit,1,0,0,1,0,0,40672.59,28408.23,0.6367
1,fraud,1,1,1,0,0,1,11.66,21218.58,0.7051
0,legit,0,0,0,0,0,0,447.01,19539.83,0.1045
1,fraud,1,1,1,1,0,0,50.87,10439.31,0.0843
0,legit,0,0,0,0,0,0,17183.45,8877.76,0.0746
1,fraud,0,1,0,1,1,0,1060.37,40329.79,0.4366
0,legit,0,0,0,0,0,0,22747.35,104394.39,0.6883
1,fraud,1,1,0,1,1,1,1987.79,48852.76,0.6417
0,legit,0,0,0,0,0,0,837.04,34200.32,0.4456
1,fraud,1,1,0,1,1,1,961.65,33565.95,0.4055
0,legit,0,0,0,1,0,0,4539.49,42333.13,0.4268
1,fraud,1,1,1,1,1,1,58.67,143575.02,0.9988
0,legit,0,0,0,0,1,0,25848.15,50685.07,0.2712
1,fraud,1,0,0,0,0,0,1438.09,36594.5,0.2342
0,legit,0,0,0,1,0,0,1147.97,3192.66,0.0189
1,fraud,1,1,0,0,1,2,1338.89,138416.76,0.8699
0,legit,0,0,0,0,0,0,33674.53,14837.29,0.0792
1,fraud,1,0,1,0,0,1,38.14,13191.82,0.442
0,legit,0,0,0,0,0,0,18401.65,5945.95,0.0463
1,fraud,1,0,1,1,1,0,47.82,136656.33,0.9109
0,legit,1,0,0,0,0,0,34313.27,80362.49,0.5566
1,fraud,1,1,0,1,1,1,547.35,101524.59,0.6664
0,legit,0,0,0,0,0,0,925.08,93402.2,0.5807
1,fraud,1,1,0,1,1,1,4.88,120943.68,0.9323
0,legit,0,0,0,0,1,0,20441.81,19989.59,0.383
1,fraud,1,1,0,0,1,0,35.4,33247.59,0.259
0,legit,1,0,0,0,0,0,508.71,1356.69,0.0606
1,fraud,1,0,1,1,1,1,42.17,44204.49,0.4672
0,legit,0,0,0,0,0,2,18.02,7117.68,0.0673
1,fraud,1,0,0,0,1,0,11.07,21358.87,0.131
0,legit,0,0,0,0,0,0,447.65,378.38,0.0109
1,fraud,0,0,0,0,1,1,17.6,20492.86,0.2021
0,legit,0,0,0,0,0,0,37369.95,7367.79,0.3661
1,fraud,1,0,1,1,1,0,2.83,105650.76,0.9023
0,legit,0,0,0,0,0,0,244.34,2826.22,0.027
1,fraud,1,1,0,1,1,0,945.18,33387.4,0.6202
0,legit,0,0,0,0,0,0,630.36,4298.52,0.1085
1,fraud,1,1,1,1,1,1,1006.91,44582.86,0.6918
0,legit,0,0,0,0,0,0,1048.61,3088.39,0.0451
1,fraud,1,1,0,0,0,1,3322.52,140458.28,0.9529
0,legit,0,0,0,0,1,0,38363.6,3962.22,0.0243
1,fraud,1,1,1,0,1,0,85.73,116788.6,0.7806
0,legit,0,0,0,0,0,0,11173.41,2480.13,0.1027
1,fraud,1,1,0,1,1,1,8.41,13441.69,0.0803
0,legit,0,0,0,0,0,0,525.43,865.74,0.0243
1,fraud,1,1,0,1,1,2,10.85,24586.77,0.281
0,legit,0,0,0,0,0,0,22.53,11367.08,0.0584
1,fraud,1,1,0,1,0,1,568.92,37262.84,0.2139
0,legit,0,0,0,0,1,0,22664.78,43214.88,0.2944
1,fraud,1,1,0,1,1,1,3580.38,27194.78,0.2813
0,legit,0,0,0,0,0,2,12884.6,105128.14,0.5867
1,fraud,1,1,0,1,1,0,283.49,72184.72,0.6464
0,legit,0,0,0,0,0,0,40450.56,17299.99,0.5806
1,fraud,1,0,1,0,0,0,52.1,7935.69,0.1288
0,legit,0,0,0,0,0,0,6907.64,4164.99,0.0579
1,fraud,1,0,1,0,1,1,32.26,105045.08,0.6158
0,legit,0,0,0,0,0,0,1209.3,33904.59,0.2661
1,fraud,1,1,0,1,1,1,44.51,91460.96,0.6869
0,legit,0,0,0,0,0,0,483.33,3462.9,0.0559
1,fraud,1,0,0,0,1,1,40.21,59665.33,0.4676
0,legit,0,1,0,0,0,0,956.31,20678.54,0.1417
1,fraud,1,1,1,1,0,1,30.93,31897.71,0.2484
0,legit,0,0,0,0,1,0,11517.03,706.84,0.0317
1,fraud,1,1,0,0,1,2,27.26,105539.16,0.5877
0,legit,0,0,0,0,0,0,36681.14,142.46,0.001
1,fraud,1,1,0,0,1,0,31.81,77736.69,0.4678
0,legit,0,0,0,0,1,0,784.06,2129.57,0.072
1,fraud,1,1,1,0,1,2,1106.58,146819.38,0.7497
0,legit,0,1,0,1,0,0,851.45,16748.93,0.0973
1,fraud,1,1,1,1,1,1,1329.68,43302.13,0.2756
0,legit,0,0,0,0,0,0,38019.1,29479.99,0.3287
1,fraud,1,0,1,0,1,2,1180.36,83601.52,0.7172
0,legit,0,0,0,0,0,0,883.83,73000.86,0.4846
1,fraud,0,1,1,0,1,3,0.74,62543.46,0.4533
0,legit,1,0,0,0,0,1,1326.11,219.42,0.0024
1,fraud,1,1,0,1,1,0,58.43,27613.97,0.5537
0,legit,0,0,0,0,0,0,39243.91,2483.58,0.0148
1,fraud,1,0,0,0,1,0,3827.53,75282.64,0.5271
0,legit,0,0,0,0,0,0,420.56,51408.67,0.2699
1,fraud,1,1,1,0,0,0,49.75,90762.11,0.6874
0,legit,0,0,0,0,0,0,16272.57,2069.33,0.0144
1,fraud,1,0,0,0,1,1,4718.61,8006.21,0.2596
0,legit,0,0,0,0,0,0,9108.56,32508.38,0.1862
1,fraud,1,0,0,1,1,0,15.63,54991.2,0.48
0,legit,0,0,0,0,0,0,32753.12,5753.64,0.0999
1,fraud,1,1,1,0,0,0,2939.03,76466.19,0.518
0,legit,0,0,0,0,0,0,12.76,6484.34,0.1423
1,fraud,0,1,1,1,1,1,217.63,155348.31,0.9898
0,legit,0,0,0,0,1,0,25234.49,9574.5,0.0767
1,fraud,1,0,1,1,0,0,18.67,102859.85,0.856
0,legit,0,0,0,0,0,0,6.05,1663.84,0.0434
1,fraud,1,0,0,1,0,1,17.87,84059.84,0.8272
0,legit,0,1,0,1,0,0,20405.68,10693.7,0.2098
1,fraud,1,1,0,1,1,1,389.07,79961.48,0.7297
0,legit,0,0,0,1,0,0,10029.78,18467.86,0.1141
1,fraud,1,0,0,1,0,2,33.89,30192.49,0.2183
0,legit,0,0,0,1,0,0,1138.05,13370.84,0.2598
1,fraud,1,1,1,1,0,0,65.08,21341.29,0.6222
0,legit,0,1,0,0,0,0,33477.29,6846.88,0.0571
1,fraud,1,1,1,1,1,0,2.09,25871.1,0.1564
0,legit,0,0,0,0,0,0,17532.84,6941.5,0.3379
1,fraud,1,0,1,0,1,0,13.67,24572.54,0.9108
0,legit,1,0,0,0,0,0,766.7,1647.5,0.0096
